,SampleID,C16H10O8+Metabolomics,C12H19N3O7+Metabolomics,Proline betaine+Metabolomics,Glycerophosphocholine+Metabolomics,C8H16N2O4(2)+Metabolomics,LysoPC(18:1)+Metabolomics,C26H44O5+Metabolomics,C20H12N4O7+Metabolomics,C12H16O6+Metabolomics,C8H12O6+Metabolomics,C19H28N6O5S+Metabolomics,Oxindole+Metabolomics,Glycine+Metabolomics,C16H15NO5+Metabolomics,C29H41N7O5(1)+Metabolomics,6-(alpha-D-Glucosaminyl)-1D-myo-inositol+Metabolomics,C12H22N6O2+Metabolomics,C19H34O15+Metabolomics,C14:1 AC (Tetradecenoylcarnitine)+Metabolomics,"C10:0,OH AC (Hydroxydecanoyl carnitine)+Metabolomics",C-glycosyltryptophan+Metabolomics,C13H16N6O3+Metabolomics,C30H48O5+Metabolomics,C28H46O4(1)+Metabolomics,gamma-glutamylhistidine+Metabolomics,C28H46O5(1)+Metabolomics,C3:1 AC (Propenoylcarnitine)+Metabolomics,C13H18O5_pos+Metabolomics,Nicotinamide+Metabolomics,C26H36O10(1)+Metabolomics,Hydroxyhippurate+Metabolomics,C7H10N2O3+Metabolomics,C21H20O11+Metabolomics,Tauroursodeoxycholic acid+Metabolomics,C16H24O5_pos+Metabolomics,C12H19N3O9+Metabolomics,C28H46O5(2)+Metabolomics,C30H52O6+Metabolomics,C8H12N2O5+Metabolomics,"C14:2,OH FA (Hydroxy-tetradecadienoic acid)+Metabolomics",Glucaric acid+Metabolomics,"C18:3,OH FA (Hydroxylinolenic acid)+Metabolomics",C23H32O7+Metabolomics,C10H17N7O5+Metabolomics,Hippuric acid+Metabolomics,C16H26N4O11+Metabolomics,C15H20N2O9+Metabolomics,C33H42N2O11+Metabolomics,C26H36O10(2)+Metabolomics,C17H18N2O4(3)+Metabolomics,C28H46O4(2)+Metabolomics,Cys-Pro or Pro-Cys+Metabolomics,C26H48O5+Metabolomics,Ketodeoxycholic acid(3)+Metabolomics,Pantothenic acid(1)+Metabolomics,C26H42O4+Metabolomics,Taurocholic acid+Metabolomics,C11H23N3O3+Metabolomics,C28H48O5+Metabolomics,C24:4 FA (Tetracosatetraenoic acid)+Metabolomics,C27H48O4+Metabolomics,C6H11NO4(1)+Metabolomics,C6H14O6+Metabolomics,C10:0 AC (Decanoylcarnitine)+Metabolomics,C16H14N2O3+Metabolomics,LysoPG(18:0)+Metabolomics,C7H12O9S2+Metabolomics,C6H11NO4(2)+Metabolomics,C19:1 FA (Nonadecaenoic acid)+Metabolomics,"C14:0,OH FA (Hydroxy-myristic acid)+Metabolomics",C19H21NO3(2)+Metabolomics,C11H14N2O3+Metabolomics,C6H10N2O4(2)+Metabolomics,Hydroxy-cholenoic acid+Metabolomics,C7H12N2O3(1)+Metabolomics,C5H10O5(3)+Metabolomics,C18H12N4O6+Metabolomics,C16H16N2O3+Metabolomics,Amino-Hydroxy-benzoic acid+Metabolomics,C17:1 FA (Heptadecenoic acid)+Metabolomics,2-methoxyacetaminophen glucuronide+Metabolomics,C8H17NO7+Metabolomics,Tryptophan betaine(2)+Metabolomics,"C18:1,OH FA(1) (Hydroxy-oleic acid)+Metabolomics",C20H24N2O6+Metabolomics,N-(1-Deoxy-1-fructosyl)methionine+Metabolomics,C24H36O3+Metabolomics,C28H50O4+Metabolomics,C16:2 FA (Hexadecadienoic acid)+Metabolomics,"C17:3,OH FA (Hydroxy-septadecatrienoic acid)+Metabolomics",C16:2 AC (Hexadecadienoylcarnitine)+Metabolomics,C11H11NO2+Metabolomics,C7H8N4O3(1)+Metabolomics,"C18:0,OH FA (Hydroxy-octadecanoic acid)+Metabolomics",C8H12N2O3+Metabolomics,C12H14O5_pos+Metabolomics,LysoPC(18:2)+Metabolomics,C9H18O9+Metabolomics,C12H18N2O2(2)+Metabolomics,C30H50O5+Metabolomics,C8H16O8+Metabolomics,"C14:1,OH FA (Hydroxy-tetradecenoic acid)+Metabolomics","C11:0,DC FA (Undecanedioic acid)+Metabolomics",C22:4 FA (Adrenic acid)+Metabolomics,LysoPC(18:0)+Metabolomics,C5H10N2O2S+Metabolomics,C15:0 FA (Pentadecanoic acid)+Metabolomics,C28H48O4+Metabolomics,C16H16N2O4(2)+Metabolomics,C9H16O4+Metabolomics,N-(1-Deoxy-1-fructosyl)leucine|N-(1-Deoxy-1-fructosyl)isoleucine+Metabolomics,LysoPC(20:5)+Metabolomics
145,ZLTUJTN-E15,5585501.429,309472.5806,23752330.11,16811207.41,427141.3317,80852882.59,81076.74551,428648.83,216823.277,303175.3148,971274.9362,609320.0094,116519.7429,209757.0225,153969.7988,2121180.298,50193.46759,304170.3043,1267773.468,149692.5235,2146280.674,1140010.487,47534.02007,4518387.52,3126588.525,140246.3017,45100.66207,2004920.46,41497.3766,1148465.031,43269.35089,2438710.016,112686.1391,1656547.399,483198.7817,75771.68828,369583.1913,89922.82884,861577.8738,150284.7973,1377585.977,214237.3487,30078.0671,119518.5286,2829904.629,2054919.117,195803.9073,12467756.94,952087.4721,2872953.233,2638123.889,5230211.133,528686.3365,134428.3427,537250.4489,290193.9457,507253.5391,224128.1318,1434692.618,114981.8604,255612.3513,10220.995,268184.6843,2570684.706,2103082.45,80525.80316,733789.4874,96746.68951,939947.6769,135004.559,59045.61151,146315.2522,119027.1846,855796.8255,240954.8043,431996.0705,752639.4272,127920.3079,108481.5608,1824382.644,193955.728,268157.3477,1621186.263,838203.9358,168146.9754,453934.6607,87063.08064,1647029.979,542777.9773,442587.726,102697.1483,114339.0706,982373.9817,456010.2878,234793.8856,2877667.92,158356418.0,542276.0824,627267.7001,974956.5005,2768438.962,232217.7874,17379.29367,2597922.36,83107454.04,1313587.528,548733.6246,2840906.329,935362.9758,275546.8573,4413018.43,8572543.783
146,ZL9BTWF-E11,5126535.593,273728.8629,48808202.59,14337309.52,473930.8874,94347699.79,374176.9003,120576.8158,84757.32173,27601.55907,1225169.254,267243.4559,95686.72061,679540.2958,535250.8629,1662604.179,44228.0801,901446.4183,1568942.042,395294.3255,782562.3582,793791.4365,171804.8541,6616737.636,2120768.993,340257.2786,16086.93036,502327.9836,54571.70714,2491892.742,30128.86527,3358564.838,76586.82328,1336222.826,488719.7317,190898.9025,972871.0282,531798.5321,1757299.858,192813.2828,790022.8969,182636.8957,46703.78334,52537.28553,22850334.36,3498638.438,138409.5703,14350379.11,1644359.012,2399220.452,3539878.689,4405859.6,985563.3915,229711.2613,425043.1609,448798.8406,354931.083,172106.4241,3551779.287,106075.7709,475759.3129,459040.9514,174088.4154,2476437.499,1655562.297,131348.6994,211156.4899,136142.6938,478191.1802,109055.9378,111827.3478,301911.6054,120861.493,2904468.937,200127.2667,679862.4203,447852.2766,244520.9335,94971.19728,912923.5526,192269.4573,238229.0305,10688377.04,1034011.33,294251.9748,156610.5359,241854.7994,1989666.636,468789.2675,442946.7676,162247.8623,113665.8147,278304.0191,461388.5233,189786.3084,781064.6962,200161745.8,405329.5831,334598.445,2386201.375,3501521.221,275422.8794,14206.45948,2060858.177,64764453.18,1872528.163,329535.4186,4122891.896,2544672.879,344999.9852,1825393.79,5448709.198
147,ZL9BTWF-E12,4934297.094,122505.9653,44422015.28,5382237.085,757511.7263,84330742.38,416088.582,203264.9348,66792.24054,70688.46348,1610000.651,322677.8966,78064.66396,462770.793,179023.7962,2012370.291,43932.39916,877959.3389,2296593.282,890503.3242,1570380.065,377393.2326,199917.1961,7576912.291,2102381.889,342444.0545,40601.57264,903959.9665,174091.0704,2050829.224,33107.0442,3195815.101,118496.5105,160963.8097,144854.7834,63362.99832,1127017.358,524397.6717,1899296.899,381016.9549,1781809.762,264478.3797,62321.89488,145967.9438,22633229.95,2669992.403,190846.4408,10525951.4,1930239.863,1590583.861,4028446.172,5181155.045,1137409.761,291101.6913,505336.4917,506036.4415,60731.90013,214949.6801,3840401.617,69691.18715,582685.7962,135300.3067,176534.9495,5295720.904,988291.4163,151083.6739,247956.9434,285553.3461,239906.1223,150600.3339,91293.64038,248236.7668,146873.8742,2825676.397,236964.9995,604901.9955,1112257.763,159142.0774,111650.8196,750685.205,233885.2057,245134.9801,9890547.904,1409540.047,183075.7153,576198.8878,734581.9135,2266450.236,556675.2852,560932.5524,189097.5442,113548.8269,367809.8038,650304.9895,221721.9914,827547.3392,190717670.5,929095.629,348599.4591,2800467.34,3529618.839,530984.553,16823.87946,1388538.874,59408487.37,1320790.93,342627.484,4761033.943,1250473.267,118739.7957,4643291.037,4794116.407
148,ZL9BTWF-E13,5056777.141,197358.5863,47985499.73,8295242.427,456200.3713,85569887.96,299338.2927,140635.3922,60972.87196,781110.8818,1290141.071,366934.1493,88201.43016,384660.2641,230845.7579,2486708.778,70427.55929,555926.6824,1697921.87,460293.6872,1724257.406,576009.458,132117.0069,6511449.621,4544732.166,303578.3935,52996.72281,1028639.882,168511.0394,1874769.922,31690.80147,3158408.896,82014.06568,296006.5272,359975.8794,61548.25826,890069.9184,390722.0694,803554.8227,254351.5697,1044362.657,231827.038,38519.14179,121189.0238,18321896.3,1779823.566,151164.2128,5927982.247,1587246.954,3946280.936,3407851.003,6436432.415,826545.081,213719.3849,486603.2576,380732.7994,62449.02489,182692.1533,3137959.442,47458.18195,437550.1871,155345.872,176679.2476,2381794.176,2574618.985,129098.3747,154700.8768,158392.4422,366921.1971,151988.1523,81129.3387,274614.6629,99370.36863,3296732.102,281826.1026,616476.7103,642778.3066,175671.5062,129118.3975,956531.4534,204371.4472,274577.664,10337859.79,1245779.299,180207.3859,571469.1683,891804.3636,1797039.702,647720.0274,440055.1363,169450.4384,120418.9094,307136.9752,579547.9179,305937.7094,1064446.69,199937074.5,1148532.902,396829.0171,2364075.74,3831705.7,358956.7759,12832.25057,1834354.142,58992379.25,1976202.021,435325.6537,3784288.654,1397056.739,171223.1369,5218004.648,5008342.406
149,ZL9BTWF-E14,5684164.039,287962.2564,39080191.48,8991188.569,496826.1844,80203494.25,277243.9805,146809.0199,57602.46032,269991.4815,1206281.175,289190.583,103095.6375,255333.5212,123430.4919,7660788.935,48087.04021,931173.6492,1382658.394,350017.1928,2008122.003,622515.95,132838.2405,6360771.987,3435531.301,245280.1121,63336.62191,831487.9108,84467.19918,1666967.829,30976.77367,2514779.901,77063.65242,232590.7381,240542.4419,64988.20267,843165.8839,327206.5938,1081327.291,208844.468,871994.7669,193512.5315,52672.70228,231821.3278,19291259.22,1749941.203,143330.2343,11213958.95,1561713.633,2768334.44,3575915.793,923767.2304,824193.4684,195854.4457,453831.3563,365060.5693,62686.56829,170431.7452,2969901.696,62259.34432,451683.8828,129721.2353,174145.621,1763120.004,1720942.671,94295.37611,240481.207,147084.245,390829.5235,108302.5388,92054.63265,233727.3573,98805.95342,2493273.627,42590.24944,559406.9592,154112.187,140132.3191,112579.2281,864325.8776,176375.3283,509052.3995,8905790.557,842384.5533,147635.6324,833530.3356,681612.7343,1878475.331,504943.1372,445473.7114,137813.6472,106180.1487,396224.5515,482412.7337,45504.46449,820480.9249,175969678.4,883524.2758,215659.5799,2324085.053,3477426.159,298981.7595,10042.71038,1729394.172,63047257.88,656685.8352,359085.4004,3938412.667,763290.965,175789.8062,6615839.927,4535738.04
150,ZL9BTWF-E15,5953675.085,224644.8086,44925052.23,11128797.38,505260.2779,87685016.74,333404.322,147248.0744,73115.45798,411514.7229,1209298.726,456147.5191,103794.0973,685170.461,198783.4217,3179092.079,36506.47584,823717.6611,1610046.43,413753.1918,4184569.849,788682.0686,155161.0066,7197296.501,1200051.937,319014.5739,107757.1961,955185.475,59288.22692,2646338.969,25457.56853,3542509.742,77588.65259,336195.1088,318739.7688,66894.38822,969306.4416,415642.8509,1414960.917,253105.6673,2062988.201,192169.2091,49642.63023,292075.295,15837128.43,1755147.207,141429.1528,12702825.63,2040765.424,947579.0541,4019448.072,5464842.895,1045048.762,237754.0054,467628.4876,422541.8343,60284.87967,216642.4168,3715431.629,77455.67015,546483.7214,440758.0304,189419.2251,2570753.91,595724.7533,105254.7599,242022.3425,148878.1196,384557.5804,118932.8331,99723.44998,286948.7471,94177.48961,2528201.052,245340.3431,607112.0798,795568.4586,384207.8124,123459.4696,800845.9177,239736.656,322748.8639,10692453.5,743187.5936,579646.4199,1286539.522,730306.0716,2313552.083,416300.7604,439104.8678,149173.6481,127145.9807,337108.1501,447842.9693,251492.0509,993438.7106,176824418.6,846684.6129,476701.8902,2874332.942,3787119.824,375819.6946,15888.88481,1699439.878,75577535.99,2011100.586,342861.832,4636761.617,2288918.057,228406.2822,10526660.74,4554474.882
151,ZL63I8R-E11,4712742.883,306091.1903,5708387.497,21825591.58,396819.3571,63080244.17,128326.3943,40338.31081,29266.05729,51181.83322,875444.3292,452464.7575,96865.83028,582393.3621,119838.7095,1409639.431,113477.145,358414.0708,3416847.244,466052.133,880090.6751,361686.0998,73914.42552,6358976.152,4015482.191,189852.4937,43763.90482,335108.1578,80743.94701,5700760.431,14653.7859,4526521.893,33900.28474,1307690.578,153263.6716,293607.884,475280.7106,187431.2178,2226353.033,363970.0025,1320538.421,420223.4396,27291.39987,165207.2496,3975111.754,4460658.233,72759.60804,10802738.95,3974545.09,3697408.659,3193425.001,3711014.695,605514.4817,161859.4373,224974.5968,334019.2421,144203.8995,148401.0737,2198312.998,91853.70808,339293.5678,221847.5996,144570.9599,3576059.277,2341174.828,30734.07024,613809.7629,122062.7279,980683.4663,194990.1779,253482.8882,124024.7208,119435.4588,1766216.595,176357.5679,389749.7196,543438.4759,257449.8929,133602.6648,2235945.439,350304.3962,180991.495,7031982.588,1682703.673,317348.3712,255268.1261,616198.0861,1577726.271,800595.0512,366442.8199,378797.253,109478.5739,195119.2281,758961.1698,166730.5447,443998.5189,132763671.7,354768.4484,380219.1052,1493918.856,2308603.399,524983.877,17342.04082,3144994.367,46401643.13,1406711.75,668991.8314,2796679.563,2861300.699,542371.2146,4106547.137,1355815.82
152,ZL63I8R-E12,50608.10682,1294321.524,6095107.809,1760237.499,450.1944979,64764358.36,157002.2816,43481.12293,39675.60876,42251.29727,1156515.745,326297.6443,115769.8933,1082628.968,9753.17795,6853182.727,77330.22728,380246.875,1562088.012,55186.60873,2326260.767,381446.4953,97629.55241,7387886.716,1840792.036,221810.8079,180998.517,135212.8064,47609.0689,4998981.167,7178.377509,4387200.61,35780.48517,5894772.248,334230.6834,886.6804475,586980.6622,246053.3945,196.0850668,281724.0107,543431.8821,601581.8681,11655.54816,544738.1632,2105978.639,661.977375,77506.10566,218209165.4,3952194.043,1713718.704,3829532.73,243785.985,734358.1392,172642.3726,190873.7866,415280.6339,1033248.894,188909.1124,2686516.392,92946.857,391639.9105,259091.1645,156680.1801,985113.0738,1135668.59,39231.06339,508599.0424,3265.689823,901869.0457,121256.3204,266806.0289,107024.5107,80031.23077,1698447.736,10934.67036,305468.016,35408.11051,683777.5735,133911.1919,1844628.182,2542860.54,540599.9373,7502051.212,1213078.985,794423.1572,517913.4811,355077.5145,1767254.203,554214.8964,413033.7798,213858.9783,93608.36757,182585.7002,579721.2726,13700.17798,452985.6503,141224272.9,289016.6233,453996.2407,1745956.132,2336627.223,304097.4577,24638.5606,2759159.788,45104701.06,491342.8262,517224.7342,3163187.673,2465317.83,220814.6674,17100846.38,1410029.862
153,ZL63I8R-E13,5488293.094,177688.9928,5689267.61,12032946.62,472294.8443,54101420.85,171455.2439,46051.03489,41011.58374,13494.03175,1038333.639,391240.3243,90466.70018,643858.2834,174924.8968,719099.413,67136.0094,361336.2247,1758557.025,181341.4078,317537.5958,344987.3063,100936.0189,7522072.461,2816786.459,216808.2184,12075.54915,202735.8469,34891.59959,4759176.651,6930.110649,3740134.463,36319.74102,5170342.496,155563.1524,309543.14,571365.5456,235196.6209,2537088.997,258837.0195,1046799.363,579056.4132,16272.98778,47796.13214,1935739.506,4540446.818,69977.02912,15388792.55,4306343.206,2889527.5,3997538.919,3816716.308,703822.8328,170324.6351,123408.9705,416549.9907,864702.5657,160963.587,2525157.617,98521.66648,401391.2435,236203.3848,160285.5116,1036957.36,1770014.537,38961.65169,507737.283,123534.3263,874196.0189,115829.6332,289372.8751,94484.75812,175427.1113,1144995.577,179550.9461,350890.0241,280836.6924,347634.1532,93501.22516,1683093.106,2199893.395,176731.3552,6837696.0,1208939.013,441535.1147,42205.93558,191704.3505,1905084.348,520434.4574,435795.7771,207002.1776,84228.19864,204145.3876,575390.3618,160709.6002,362546.3384,124068131.8,285415.1186,314925.3396,1742139.077,2618080.998,290191.4211,16981.92333,2369782.093,38039116.2,1401729.843,515415.819,3321767.761,3154317.292,558290.9465,1603178.859,1191211.736
154,ZL63I8R-E14,5057034.513,97155.08644,6167814.064,7651374.813,418434.2933,71294101.4,228005.7405,58724.63304,35819.49762,163566.8359,1112137.257,162979.1489,78505.10493,624009.5784,133774.8642,1011721.887,102943.4128,421824.4482,4618483.607,348027.1343,479290.4021,370414.6515,112202.5287,8395682.498,3403600.382,239989.8369,24949.74754,386192.4542,43248.61431,6691475.398,9886.203482,4196948.981,41967.66751,349828.4407,152780.0561,55431.69408,694392.1603,300848.7847,981675.1739,482462.6321,1129209.128,590310.8638,30184.38196,86495.36464,2199070.253,1661934.599,80515.81747,13304810.23,4905766.32,2961485.064,4872130.204,3582019.294,929949.3414,215983.1715,240427.1494,466884.6695,116283.076,136294.1203,3197891.911,153289.9554,483399.3237,108465.3934,139561.1933,2204803.749,1744437.399,40415.31467,570421.8603,164357.4825,1541030.196,245006.538,252838.2423,130283.4545,124480.2427,794322.334,168073.8336,365907.983,374820.0761,292600.5659,133896.5013,2614162.954,346912.0587,175532.3537,7373125.932,2808807.022,347845.5501,147420.3588,451816.5469,2467149.228,1166820.424,443618.3007,506772.0539,93346.75967,161083.8202,888261.4835,156320.5344,510407.6067,140202072.4,503484.3758,234395.4145,2185536.28,2917218.497,658225.3469,34749.57603,4490033.972,61202502.61,1308329.954,871236.3794,4094271.802,3731102.975,817624.4707,2564454.474,1439021.057
155,ZL63I8R-E15,4577206.975,190274.8163,6447451.057,11383178.89,448352.994,58283854.65,165450.5886,53283.08123,44038.17383,570287.576,1245012.311,244364.1541,90285.93818,782113.915,72734.86461,4422179.697,104826.6361,414764.6531,6325460.379,537356.919,4130673.232,372224.6404,75440.75383,8332531.212,2846460.439,223709.5445,130325.7547,215779.2814,42303.07129,4926445.667,9636.343833,4546976.609,47058.66239,971360.4507,214778.8511,315941.3824,591672.6904,234951.6159,2337650.001,651007.911,1437240.95,571448.9656,32439.46688,588069.6744,2354885.62,4552622.547,90017.12042,10833299.44,4986325.599,4311576.035,4376069.629,3619844.479,752127.0793,198214.8872,241738.5663,419554.8913,181284.3543,163764.2647,2749685.057,141444.875,438444.7189,185869.3445,151011.1711,3125700.995,2794420.579,38856.12942,546498.9007,123424.035,1693193.683,288380.7055,203195.4923,132626.8608,115738.789,532413.525,175281.3233,351858.1031,755714.2052,457863.1786,103495.1983,3067837.067,350560.9952,416502.0166,7487288.941,2378901.941,618844.6209,1398145.826,42245.49987,2128288.049,997495.868,423441.2639,838962.9689,94109.70718,231052.292,795469.0311,158278.1008,334314.4811,130585970.8,366337.502,422987.1024,1870958.901,2713049.804,884699.5317,24834.59635,4988340.241,36816115.5,1160379.809,853654.2242,3685444.688,3504973.931,665466.7785,17528672.95,1180872.497
156,ZKFV71L-E11,5543571.85,477450.4322,42107529.8,20063919.46,400677.3134,93745536.52,55964.4154,177246.6179,161611.1458,105102.5212,176284.371,116120.357,95664.02082,114053.654,148694.3498,1537370.415,30715.41226,191302.6985,1135347.014,157697.9981,742474.4931,823895.2698,18408.90798,1811767.292,205664.624,69063.74735,30358.64925,861188.0285,102235.131,2132493.908,164420.7091,4618845.626,30136.79573,1874978.3,325241.2239,78394.47716,213440.6878,90727.54668,983912.6058,106658.4768,1004581.22,198472.2622,26874.71003,55260.13235,9311287.338,2078758.576,62122.56352,13977971.9,1220157.285,145663.562,937716.529,4213641.007,558180.13,28514.56376,797308.0133,68843.3372,684328.8385,180762.5556,1097956.592,96633.92535,439592.695,261154.118,217550.9162,3741986.034,97069.39904,41452.01758,518692.3448,111276.6068,529285.7252,67315.81238,1029427.049,208871.9194,130148.5493,148052.081,198190.3853,515719.6488,316523.5803,39747.29428,164168.4588,1073209.409,427103.9705,247433.1044,513961.6737,626477.5133,55910.98471,170814.2845,109711.7906,1136650.595,522664.6348,433537.7784,110471.3888,103359.193,500152.0045,385585.279,194724.5043,1986702.434,189792969.1,435138.8922,284527.1256,695702.3968,3146280.655,169897.8784,16387.2375,1719298.872,66091274.24,1564640.025,362498.98,1670533.104,534257.1155,151430.267,2051598.7,16375397.79
157,ZKFV71L-E12,5205566.703,136458.7033,60132316.66,6665216.449,652182.0901,90602490.02,61350.3044,223887.9646,160066.9649,27244.29041,237644.439,91231.50852,101869.4621,179051.5936,23262.77498,2692056.723,88114.5923,243084.8757,1491658.328,312421.4774,542743.9982,719121.6836,18889.63758,2108318.499,178300.8141,86524.35436,24561.08723,1499227.451,83230.56728,2592030.23,133488.2836,5672516.005,47304.40874,2468861.123,275371.3896,1285.125977,217194.6749,79659.67868,1371292.923,154410.7365,869478.6313,288838.1599,24389.97511,27334.09079,8244419.076,2748384.325,86310.08898,9525335.92,1372235.371,207749.0408,1078203.038,715134.9837,567673.5522,35792.55098,1436134.139,73776.21019,776515.966,138740.6238,1122911.665,88343.61546,454413.6161,126982.0351,209355.4879,5769391.527,124167.6553,74674.59282,513252.7445,228245.5497,568867.5657,91257.33874,1034142.375,239049.5095,124186.8187,255824.2284,33831.86861,406875.7732,517920.0559,96256.54363,177160.7963,1541987.978,411972.6184,282492.2716,626668.6604,1329930.091,139178.4666,178538.7478,430257.8833,1262700.951,1069925.119,432002.6188,137851.6803,135087.4165,616255.2524,671449.3785,34102.34049,2365835.986,177970780.3,743883.4846,57496.37002,753081.9305,3207121.351,243846.8316,15486.59781,2071338.511,71890520.02,678153.4483,605058.4307,1866181.423,463780.3292,59986.54062,1096467.967,15799122.86
158,ZKFV71L-E13,4622685.365,108624.7526,53648292.65,5472667.447,739826.365,53070151.11,33828.98579,203779.251,117562.2522,9235.052047,171112.1615,65688.5131,99460.54726,20973.10224,549.196134,1796424.684,91442.48267,213454.8846,1001860.057,189006.4053,128774.4217,423423.6333,3269.302482,1749795.506,87.61144393,46712.86464,13325.58443,749276.7625,717089.6978,2893071.101,90974.97764,4814156.013,37851.81001,2355967.11,117590.7335,99613.94129,180522.8633,58159.27574,1361911.275,119015.3032,1035540.314,603890.1403,17004.84568,927.4751154,6968175.579,3287518.679,71787.22166,29663075.32,1207634.88,1395.792714,843483.1111,2483346.321,571263.2675,25589.81761,1086669.371,59264.83285,707329.9666,1053079.891,1027569.625,85429.55091,485218.2973,54167.94802,194476.7357,2708587.867,875.5318977,45824.08371,533117.0501,271200.485,768561.5802,74347.08944,616919.8683,209467.6972,131536.6347,103648.9041,116527.6347,451364.4407,619904.1534,2010.878825,126885.2892,2017331.594,430038.6901,249156.7687,1254955.13,1487274.286,1867.141713,41298.69719,72494.75412,1133004.063,1168108.081,442620.164,83722.98774,107369.3532,713699.308,702281.0702,114242.6003,1131148.921,108818473.8,575077.7982,2830.97526,625741.0716,3384781.215,161723.7281,16266.17794,2395520.706,40706912.79,730523.6576,728344.3783,1637646.754,135058.1335,1215.270599,223832.4289,8408245.626
159,ZKFV71L-E14,5151043.294,171795.9421,48227025.9,10011518.59,558323.9701,84730678.76,66322.9174,213297.6553,160505.8422,93846.66185,247055.2752,60840.47107,89767.21761,194151.9174,157272.2735,1504105.734,60062.8408,280782.018,1105033.628,175246.5083,1404636.261,873125.3931,26500.54552,2101931.856,291848.8256,85054.71851,38549.05389,1372642.005,118668.4014,2778971.209,90259.66298,4709109.039,46211.28012,1064668.794,317722.3922,90467.81906,226503.9961,93552.20425,1817855.205,117048.1716,692512.1539,246887.1858,38027.40021,87786.92342,6501464.574,2693708.12,82826.82886,12085645.02,1526854.951,255235.2677,1167736.544,5877279.066,581520.2958,36191.0984,1149655.457,79436.94014,424310.373,215480.1864,1142343.494,102820.0507,503284.705,115229.8666,199208.1574,2701982.392,165689.6621,63914.18939,484190.5439,124517.6903,665779.9135,70924.9991,878400.7819,232953.7931,116698.0718,204525.7018,265596.3722,432755.4916,417818.8502,85799.3691,158955.3222,1420128.157,366394.5002,216034.5055,608126.2795,953232.2606,119050.6248,309504.4289,382738.3822,1364311.498,681254.5865,438143.8021,107281.6885,104703.812,674119.4993,537239.5971,275146.6156,2307623.585,151687559.8,618731.0192,146387.084,793510.182,3674359.256,173556.8268,24451.24359,2281482.766,70456564.46,1695502.665,532090.4823,1974118.206,534384.9284,434202.3108,3188625.204,13743974.87
160,ZKFV71L-E15,5604561.521,301497.6742,49655363.91,14738788.39,409086.8552,81029263.57,57907.43741,222022.1326,157196.287,259675.3113,255898.5481,86852.59279,90217.27195,102614.3444,110867.572,2200574.898,51796.26265,242751.6599,1234644.685,92399.6293,1200590.538,1220272.857,15406.49628,1951311.076,783823.3079,78217.53267,56253.90793,1442209.587,37940.0276,2904733.976,69291.9439,4757587.519,47980.71689,827590.0023,457269.242,80414.75959,235837.4351,86877.32512,1564505.472,117813.6804,795407.9362,214378.1458,38389.80969,70780.62907,5635046.528,2108469.628,83547.84787,13099201.97,1344858.216,612367.1831,1014535.141,4109799.499,589631.9632,37352.75687,959750.4811,66030.57732,359036.9263,124267.5636,1165734.629,115574.8329,462344.7821,117213.9134,208342.4466,4305218.948,393293.6493,52588.57006,529054.1136,82159.55538,749071.3397,56864.77031,905677.7887,245024.5628,91696.41133,236342.5568,189874.8766,450443.1205,285226.9078,52521.79303,169357.8563,1476273.59,356358.1409,249209.1472,591224.2242,941572.5961,56095.13148,296714.0372,402972.5478,1290509.132,688155.6678,432597.0724,107609.0979,125102.4965,672823.74,492092.8677,162852.2675,2271580.487,141659028.5,457978.0978,215737.7388,740564.2378,3389428.873,173450.101,20244.95341,2311447.94,73408225.67,1798325.85,537106.5123,1827800.184,454364.3878,445142.4315,3203851.806,10513216.56
161,ZK4CK8Y-E11,5381764.077,715981.8688,5626673.724,28195848.34,374558.9584,183535573.1,16022.54276,363100.5189,553232.199,100150.3892,553145.2996,139934.1804,112018.6765,165748.3969,102775.2684,1191207.22,283173.5277,686536.174,1866257.149,138363.3627,161976.4181,1259936.883,5143.016019,1241204.883,714955.2758,35986.32498,10845.43121,2877592.058,66774.69716,3496754.15,19370.78081,4431984.433,72100.3764,427787.129,505515.2454,63614.90124,65213.87621,14071.0817,2579711.115,94395.65541,2559332.933,211037.3446,28335.64399,5580.68934,3625957.604,1970415.98,128609.5413,18139791.76,1901681.773,659181.768,560511.2872,6349260.228,98896.59282,24647.7037,628262.4553,47536.81241,126160.439,202690.2757,338925.7699,53487.78804,112321.1651,9877.778543,132354.2436,7065623.67,423144.5174,47189.94675,1181374.522,88957.09754,589252.2312,84599.51881,73822.73525,150533.654,79696.74423,477938.506,265487.7875,450991.1916,1183055.961,99318.56382,135526.284,1517543.371,603055.9901,170274.9805,3657379.364,1451716.125,140142.7713,53690.07014,709711.0935,471110.5885,441372.5804,440885.391,136210.7399,126502.434,1219069.141,1408518.833,319657.108,7593589.5,267579037.8,431062.9613,187179.1626,323192.2024,2516194.881,176020.7071,12036.66718,1017014.3,174006548.9,1541818.063,492699.9775,820681.418,708561.6775,73196.49194,360730.417,16897332.58
