,SampleID,family_Desulfovibrionaceae+gut,genus_Prevotella+gut,order_Desulfovibrionales+gut,class_Verrucomicrobiae+gut,family_Coriobacteriaceae+gut,class_Actinobacteria+gut,order_Selenomonadales+gut,genus_unclassified_Clostridiales+gut,genus_Lachnospiracea_incertae_sedis+gut,genus_Bilophila+gut,order_Burkholderiales+gut,family_unclassified_Bacteria+gut,order_Bacteroidales+gut,genus_Collinsella+gut,genus_Clostridium.XI+gut,family_unclassified_Firmicutes+gut,order_Erysipelotrichales+gut,genus_Bacteroides+gut,order_Verrucomicrobiales+gut,genus_unclassified_Porphyromonadaceae+gut,family_Acidaminococcaceae+gut,order_unclassified_Bacteria+gut,order_Clostridiales+gut,genus_Alistipes+gut,genus_Blautia+gut,genus_unclassified_Firmicutes+gut,order_unclassified_Firmicutes+gut,genus_unclassified_Bacteria+gut,family_Enterobacteriaceae+gut,class_Clostridia+gut,family_Verrucomicrobiaceae+gut,genus_Anaerovorax+gut,class_Bacteroidia+gut,family_Erysipelotrichaceae+gut,genus_Streptococcus+gut,genus_unclassified_Clostridiales_Incertae.Sedis.XIII+gut,order_Enterobacteriales+gut,genus_Akkermansia+gut,class_unclassified_Bacteria+gut,family_Sutterellaceae+gut,order_Coriobacteriales+gut,family_Veillonellaceae+gut,genus_Clostridium.sensu.stricto+gut,order_Clostridiales+gut,class_Clostridia+gut,phylum_Firmicutes+gut
465,ZWHMV5E-03,0.00017298,8.65e-05,0.00017298,0.0,8.65e-05,8.65e-05,0.010292337,8.65e-05,0.018768379,0.00017298,0.016692614,0.00389206,0.674104826,0.0,0.000259471,0.000345961,0.000691922,0.641930462,0.0,0.0,0.010119357,0.00389206,0.293201868,0.022660439,0.006659747,0.000345961,0.000345961,0.00389206,0.0,0.293201868,0.0,0.0,0.674104826,0.000691922,8.65e-05,0.0,0.0,0.0,0.00389206,0.016519633,8.65e-05,0.00017298,8.65e-05,0.293201868,0.293201868,0.304705068
466,ZWFDEY0-01,0.0,0.0,0.0,0.002281022,0.000405515,0.000405515,0.004409976,2.53e-05,0.132400649,0.0,0.003903082,0.008287713,0.603685118,0.000304136,0.000253447,0.00205292,0.004688767,0.590607259,0.002281022,0.0,0.004409976,0.008287713,0.305403487,0.002230333,0.030768451,0.00205292,0.00205292,0.008287713,0.06455292,0.305403487,0.002281022,0.0,0.603685118,0.004688767,5.07e-05,0.0,0.06455292,0.002281022,0.008287713,0.003903082,0.000405515,0.0,0.008211679,0.305403487,0.305403487,0.316681873
467,ZWFDEY0-02,0.0,0.0,0.0,0.000138527,0.000941985,0.000941985,0.00315842,2.77e-05,0.136615504,0.0,0.001856264,0.009890841,0.615282318,0.000415582,0.001080512,0.00188397,0.010278717,0.601152546,0.000138527,0.0,0.002881365,0.009890841,0.355017454,0.003435474,0.053083615,0.00188397,0.00188397,0.009890841,0.000470992,0.355017454,0.000138527,0.0,0.615282318,0.010278717,0.000360171,0.0,0.000470992,0.000138527,0.009890841,0.001856264,0.000941985,0.000277054,0.000110822,0.355017454,0.355017454,0.370809553
468,ZWFDEY0-05,0.0,2.95e-05,0.0,8.84e-05,0.002889066,0.002889066,0.011644704,8.84e-05,0.081984611,0.0,0.00445152,0.023613691,0.515079155,0.002594263,0.0,0.00333127,0.005129566,0.508239733,8.84e-05,0.0,0.011408862,0.023613691,0.432858701,0.00221102,0.047021019,0.00333127,0.00333127,0.023613691,0.0,0.432858701,8.84e-05,0.0,0.515079155,0.005129566,8.84e-05,0.0,0.0,8.84e-05,0.023613691,0.00445152,0.002889066,0.000235842,0.000678046,0.432858701,0.432858701,0.453848648
469,ZWFDEY0-06,0.000354459,7.09e-05,0.000354459,0.0,0.005387778,0.005387778,0.002410322,0.0,0.03665107,0.000354459,0.017014037,0.056217213,0.415284276,0.00467886,7.09e-05,0.000141784,0.001134269,0.389550546,0.0,0.0,0.002410322,0.056217213,0.501984971,0.001843187,0.02963278,0.000141784,0.000141784,0.056217213,0.0,0.501984971,0.0,0.0,0.415284276,0.001134269,0.0,0.0,0.0,0.0,0.056217213,0.017014037,0.005387778,0.0,0.006096696,0.501984971,0.501984971,0.505671346
470,ZWFDEY0-07,0.00042156,0.0,0.00042156,0.006624511,0.001686239,0.001686239,0.010298103,0.001626016,0.04649202,0.00042156,0.011623005,0.009876543,0.77037037,0.001626016,0.0,0.000120446,0.001746462,0.745919904,0.006624511,0.0,0.010117435,0.009876543,0.184462511,0.005721168,0.028124059,0.000120446,0.000120446,0.009876543,0.002710027,0.184462511,0.006624511,0.0,0.77037037,0.001746462,6.02e-05,0.0,0.002710027,0.006624511,0.009876543,0.011623005,0.001686239,0.000180668,0.0,0.184462511,0.184462511,0.196687745
471,ZWFDEY0-08,5.87e-05,0.0,5.87e-05,0.002614187,0.003172272,0.003201645,0.006227052,0.001174916,0.058833896,5.87e-05,0.012835952,0.031487737,0.696137465,0.00284917,5.87e-05,0.000352475,0.00243795,0.658246439,0.002614187,0.0,0.006168307,0.031487737,0.244470554,0.006873256,0.043501248,0.000352475,0.000352475,0.031487737,2.94e-05,0.244470554,0.002614187,0.0,0.696137465,0.00243795,5.87e-05,0.0,2.94e-05,0.002614187,0.031487737,0.012835952,0.003172272,5.87e-05,0.000528712,0.244470554,0.244470554,0.253576149
472,ZWFDEY0-09,0.000104087,0.0,0.000104087,0.000589827,0.004857401,0.004857401,0.006175838,0.000173479,0.07171605,0.000104087,0.012629242,0.021892998,0.69408785,0.004302269,0.00048574,0.000312261,0.002706266,0.653597946,0.000589827,0.0,0.006175838,0.021892998,0.256470752,0.003677746,0.048678093,0.000312261,0.000312261,0.021892998,0.0,0.256470752,0.000589827,0.0,0.69408785,0.002706266,6.94e-05,0.0,0.0,0.000589827,0.021892998,0.012629242,0.004857401,0.0,0.0,0.256470752,0.256470752,0.265734508
473,ZWCZHHY-01,0.000461894,0.0,0.000461894,0.006466513,0.000153965,0.000153965,0.003356428,0.001200924,0.162925327,0.000461894,0.00221709,6.16e-05,0.589314858,6.16e-05,0.00274057,0.002925327,0.014934565,0.556612779,0.006466513,0.001077752,0.003294842,6.16e-05,0.379491917,0.006497306,0.03630485,0.002925327,0.002925327,6.16e-05,0.00021555,0.379491917,0.006466513,0.000277136,0.589314858,0.014934565,0.000277136,0.000277136,0.00021555,0.006466513,6.16e-05,0.00221709,0.000153965,6.16e-05,0.0,0.379491917,0.379491917,0.401046959
474,ZWCZHHY-02,0.000373913,0.0,0.000373913,0.004705076,0.000965943,0.000965943,0.003863771,6.23e-05,0.139531985,0.000373913,0.00221232,0.0,0.530240239,0.000903624,0.008475368,0.00168261,0.061259465,0.509955442,0.004705076,0.000934783,0.003115944,0.0,0.38198361,0.002586234,0.042563799,0.00168261,0.00168261,0.0,0.011528994,0.38198361,0.004705076,0.000155797,0.530240239,0.061259465,0.000903624,6.23e-05,0.011528994,0.004705076,0.0,0.00221232,0.000965943,0.000747827,0.028323934,0.38198361,0.38198361,0.449786558
475,ZWCZHHY-03,0.0,0.0,0.0,0.0,0.00268356,0.002727553,0.028155383,0.000483921,0.169900136,0.0,0.0,4.4e-05,0.298974968,0.002287625,8.8e-05,0.006378954,0.054243104,0.278166381,0.0,0.003651401,0.025823765,4.4e-05,0.607980291,0.010338305,0.133694074,0.006378954,0.006378954,4.4e-05,0.0,0.607980291,0.0,0.000351942,0.298974968,0.054243104,0.001231798,0.001319784,0.0,0.0,4.4e-05,0.0,0.00268356,0.002331618,4.4e-05,0.607980291,0.607980291,0.698209494
476,ZWCZHHY-04,6.12e-05,0.0,6.12e-05,3.06e-05,3.06e-05,6.12e-05,0.001223616,6.12e-05,0.018690731,6.12e-05,0.002141328,0.000550627,0.895962068,0.0,0.003976751,9.18e-05,0.002753136,0.861731416,3.06e-05,0.000367085,0.001193025,0.000550627,0.096788009,0.001866014,0.02095442,9.18e-05,9.18e-05,0.000550627,0.0,0.096788009,3.06e-05,9.18e-05,0.895962068,0.002753136,0.000122362,0.000152952,0.0,3.06e-05,0.000550627,0.002141328,3.06e-05,3.06e-05,0.000183542,0.096788009,0.096788009,0.101162435
477,ZWCZHHY-05,0.0,0.0,0.0,0.0,0.002691669,0.002781392,0.061728949,0.000179445,0.104571352,0.0,0.082723969,4.49e-05,0.302678211,0.0,0.001704724,0.0,0.008478758,0.269032345,0.0,0.001211251,0.060024225,4.49e-05,0.540038581,0.008792786,0.179624064,0.0,0.0,4.49e-05,0.0,0.540038581,0.0,0.001884168,0.302678211,0.008478758,0.001390696,0.000448612,0.0,0.0,4.49e-05,0.082723969,0.002691669,0.001704724,0.0,0.540038581,0.540038581,0.611771567
478,ZWCZHHY-06,0.0,0.0,0.0,0.0,0.000879185,0.000879185,0.011356143,0.000366327,0.01831636,0.0,0.16037805,0.0,0.56355777,0.0,0.001245512,0.000952451,0.006300828,0.500036633,0.0,0.000512858,0.010037365,0.0,0.254670672,0.005494908,0.047329475,0.000952451,0.000952451,0.0,0.0,0.254670672,0.0,0.000219796,0.56355777,0.006300828,0.001465309,0.000146531,0.0,0.0,0.0,0.16037805,0.000879185,0.001318778,7.33e-05,0.254670672,0.254670672,0.274891933
479,ZWCZHHY-07,0.000876629,0.0,0.000876629,0.000467536,0.000175326,0.000409094,0.014493601,0.002922097,0.070071884,0.000876629,0.017415698,0.0,0.687218748,0.0,0.000642861,0.003038981,0.003155865,0.656361405,0.000467536,0.001636374,0.012857226,0.0,0.25241073,0.006487055,0.018292327,0.003038981,0.003038981,0.0,0.005493542,0.25241073,0.000467536,0.000935071,0.687218748,0.003155865,0.014084507,0.0,0.005493542,0.000467536,0.0,0.017415698,0.000175326,0.001636374,0.0,0.25241073,0.25241073,0.287417451
480,ZWCZHHY-09,0.0,0.0,0.0,0.001963546,0.000512229,0.000682973,0.012464251,0.000512229,0.018056089,0.0,0.026977419,0.0,0.688820592,0.0,0.001195202,0.000426858,0.000682973,0.652665728,0.001963546,0.000384172,0.009860417,0.0,0.258249029,0.005293038,0.007384642,0.000426858,0.000426858,0.0,8.54e-05,0.258249029,0.001963546,0.000426858,0.688820592,0.000682973,0.008707901,0.0,8.54e-05,0.001963546,0.0,0.003542921,0.000512229,0.002603833,8.54e-05,0.258249029,0.258249029,0.280915183
481,ZWCZHHY-10,0.0,0.0,0.0,0.001423091,0.00105185,0.001113724,0.012003465,0.000371241,0.009095409,0.0,0.034587304,0.0,0.735738151,0.0,0.000185621,0.000185621,0.003403044,0.65177577,0.001423091,0.002165574,0.012003465,0.0,0.20820443,0.002969929,0.019675783,0.000185621,0.000185621,0.0,0.000989976,0.20820443,0.001423091,0.000680609,0.735738151,0.003403044,0.0,0.0,0.000989976,0.001423091,0.0,0.03452543,0.00105185,0.0,0.0,0.20820443,0.20820443,0.22379656
482,ZWCZHHY-6021,0.001820052,0.0,0.001820052,0.015826541,0.008308934,0.008308934,0.008941996,0.013215162,0.04795442,0.000474796,0.014956081,0.02603466,0.340270634,0.006963678,0.0,0.015193479,0.006884545,0.167761336,0.015826541,0.00292791,0.008941996,0.02603466,0.550288834,0.09828282,0.021840627,0.015193479,0.015193479,0.02603466,0.002453114,0.550367967,0.015826541,0.0,0.340270634,0.006884545,7.91e-05,0.0,0.002453114,0.015826541,0.02603466,0.004352299,0.008308934,0.0,0.0,0.550288834,0.550367967,0.58146712
483,ZW61YGW-01,0.0,4.75e-05,0.0,9.49e-05,0.000901927,0.000996867,0.004272287,0.00014241,0.164293174,0.0,4.75e-05,0.00014241,0.26170132,0.0,0.032137093,0.00659831,0.009351562,0.187933162,9.49e-05,0.0,4.75e-05,0.00014241,0.637662584,4.75e-05,0.123136808,0.00659831,0.00659831,0.00014241,0.078705022,0.637662584,9.49e-05,0.0,0.26170132,0.009351562,0.00014241,0.0,0.078705022,9.49e-05,0.00014241,4.75e-05,0.000901927,0.004224817,4.75e-05,0.637662584,0.637662584,0.658074623
484,ZW61YGW-02,0.0,4.73e-05,0.0,0.0,0.000331267,0.000425915,0.004306469,0.000520562,0.148880791,0.0,4.73e-05,0.000189295,0.422980455,0.0,0.008470967,0.002413516,0.002176897,0.239979178,0.0,0.0,0.0,0.000189295,0.559083811,0.000236619,0.067862382,0.002413516,0.002413516,0.000189295,0.007240547,0.559083811,0.0,0.0,0.422980455,0.002176897,9.46e-05,0.0,0.007240547,0.0,0.000189295,4.73e-05,0.000331267,0.004306469,0.000141972,0.559083811,0.559083811,0.568785197
485,ZW61YGW-03,0.0,0.001373061,0.0,4.58e-05,0.000549224,0.000594993,0.002974965,0.000183075,0.07135338,0.0,0.010847178,4.58e-05,0.657192549,0.0,0.022472424,0.000366149,0.001418829,0.563458282,4.58e-05,4.58e-05,0.0,4.58e-05,0.290905762,0.021602819,0.03688956,0.000366149,0.000366149,4.58e-05,0.034418051,0.290905762,4.58e-05,0.0,0.657192549,0.001418829,0.000320381,0.00068653,0.034418051,4.58e-05,4.58e-05,0.010847178,0.000549224,0.002974965,0.000137306,0.290905762,0.290905762,0.296031855
486,ZW61YGW-04,0.0,2.18e-05,0.0,0.0,0.000251152,0.000283911,0.006748346,0.007261569,0.055875865,0.0,0.015243836,0.0,0.717803403,0.0,0.0151128,0.000131036,0.000567822,0.635163467,0.0,0.0,1.09e-05,0.0,0.257354386,0.00030575,0.040948699,0.000131036,0.000131036,0.0,0.001321278,0.257354386,0.0,0.0,0.717803403,0.000567822,0.000469545,0.0,0.001321278,0.0,0.0,0.015243836,0.000251152,0.006737426,0.001157483,0.257354386,0.257354386,0.265325733
487,ZW61YGW-05,0.0,0.0,0.0,0.000171703,0.003004808,0.003004808,0.010473901,0.001717033,0.020003434,0.0,0.044127747,0.0,0.683894231,8.59e-05,0.000858516,0.0,0.000343407,0.559495192,0.000171703,0.0,0.0,0.0,0.256610577,0.004206731,0.007469093,0.0,0.0,0.0,0.000171703,0.256610577,0.000171703,0.0,0.683894231,0.000343407,0.000600962,8.59e-05,0.000171703,0.000171703,0.0,0.044127747,0.003004808,0.010473901,0.0,0.256610577,0.256610577,0.268200549
488,ZW61YGW-06,0.0,0.0,0.0,0.0,0.00039775,0.000625036,0.009773283,0.003011535,0.043468379,0.0,0.012841639,0.0,0.722484232,0.0,0.000568214,0.000170464,0.000340928,0.63696801,0.0,0.0,0.0,0.0,0.252912097,0.006591284,0.010909711,0.000170464,0.000170464,0.0,0.000738678,0.252912097,0.0,0.0,0.722484232,0.000340928,5.68e-05,0.0,0.000738678,0.0,0.0,0.012841639,0.00039775,0.009773283,0.0,0.252912097,0.252912097,0.263253594
489,ZW61YGW-08,0.0,1.41e-05,0.0,0.0,0.000394133,0.000394133,0.009304355,0.001914361,0.079586723,0.0,0.014442161,0.010754202,0.685960418,1.41e-05,0.000337828,0.000760114,0.003406436,0.54716928,0.0,0.0,0.0,0.010754202,0.274752963,0.013583514,0.023662059,0.000760114,0.000760114,0.010754202,0.000126686,0.274752963,0.0,1.41e-05,0.685960418,0.003406436,7.04e-05,2.82e-05,0.000126686,0.0,0.010754202,0.014442161,0.000394133,0.009304355,0.000450438,0.274752963,0.274752963,0.288294248
490,ZVTCAK9-01,0.000716375,2.98e-05,0.000716375,0.009700913,0.010118799,0.010238195,0.007223449,0.142618351,0.03949018,0.000596979,0.014476748,0.074174676,0.115067757,0.0,0.001970032,0.005283267,0.002358068,0.079189302,0.009700913,0.0,0.0,0.074174676,0.759745687,0.009014387,0.082204048,0.005283267,0.005283267,0.074174676,5.97e-05,0.759745687,0.009700913,0.001850636,0.115067757,0.002358068,0.000716375,2.98e-05,5.97e-05,0.009700913,0.074174676,0.013312638,0.010118799,0.007223449,5.97e-05,0.759745687,0.759745687,0.77550594
491,ZVTCAK9-03,0.000942139,0.000574475,0.000942139,0.027345007,0.001907257,0.001930236,0.00344685,0.038880463,0.016108277,0.000666391,0.02842502,0.034790202,0.617721403,0.0,0.001125971,0.00641114,0.00367664,0.348453513,0.027345007,0.0,0.0,0.034790202,0.272301117,0.000275748,0.016751689,0.00641114,0.00641114,0.034790202,0.00137874,0.272324096,0.027345007,0.000712349,0.617721403,0.00367664,0.001194908,0.000252769,0.00137874,0.027345007,0.034790202,0.026632658,0.001907257,0.00344685,0.0,0.272301117,0.272324096,0.287214486
492,ZVNCGHM-02,3.01e-05,0.0,3.01e-05,0.002980491,0.000286007,0.000286007,0.003808406,0.00967907,0.06915342,1.51e-05,0.020396797,0.018846339,0.521887042,7.53e-05,0.010160766,0.002845014,0.002950385,0.413836705,0.002980491,0.0,0.003763247,0.018846339,0.268771074,0.058827071,0.00927264,0.002845014,0.002845014,0.018846339,0.000602119,0.268771074,0.002980491,0.000240848,0.521887042,0.002950385,4.52e-05,0.000135477,0.000602119,0.002980491,0.018846339,0.019884995,0.000286007,4.52e-05,0.001911729,0.268771074,0.268771074,0.278465197
493,ZVNCGHM-09,0.000359534,0.0,0.000359534,0.0,0.001393196,0.001393196,0.011819693,0.058963642,0.089838659,0.000224709,0.020044043,0.027504382,0.418453103,0.000808952,0.010111905,0.004584064,0.002292032,0.292795829,0.0,0.002202148,0.003056042,0.027504382,0.402858299,0.044986742,0.012314053,0.004584064,0.004584064,0.027504382,0.0,0.40290324,0.0,0.000134825,0.418453103,0.002292032,4.49e-05,0.000224709,0.0,0.0,0.027504382,0.019010382,0.001393196,0.008763651,0.010965799,0.402858299,0.40290324,0.421688913
494,ZVNCGHM-10,0.000155553,0.0,0.000155553,0.001088873,0.000985171,0.000985171,0.012703516,0.018044177,0.052473297,5.19e-05,0.015918283,0.016644198,0.540806803,0.000674064,0.004355491,0.000829617,0.001866639,0.440578658,0.001088873,0.004822151,0.011251685,0.016644198,0.294151198,0.043399357,0.011614643,0.000829617,0.000829617,0.016644198,0.000207404,0.294151198,0.001088873,0.0,0.540806803,0.001866639,0.000362958,5.19e-05,0.000207404,0.001088873,0.016644198,0.014414601,0.000985171,0.00145183,0.001399979,0.294151198,0.294151198,0.309913927
495,ZVNCGHM-1011,4.65e-05,0.0,4.65e-05,0.002512154,0.000139564,0.000186085,0.008327324,0.003582145,0.040775976,0.0,0.028447815,0.020725268,0.552766858,2.33e-05,0.007117769,0.001488684,0.000837385,0.395803773,0.002512154,0.0,0.008234282,0.020725268,0.200693168,0.114140169,0.008234282,0.001488684,0.001488684,0.020725268,0.001256077,0.20073969,0.002512154,0.000162825,0.552766858,0.000837385,0.0,9.3e-05,0.001256077,0.002512154,0.020725268,0.025982182,0.000139564,9.3e-05,0.000232607,0.200693168,0.20073969,0.212463074
496,ZVNCGHM-1013,0.00014086,0.0,0.00014086,0.006021763,0.000105645,0.000246505,0.005176603,0.009437617,0.046765503,0.0,0.01320562,0.016128464,0.530302497,0.0,0.003521499,0.001091665,0.00098602,0.43789837,0.006021763,0.0,0.005176603,0.016128464,0.194421946,0.058104729,0.008662887,0.001091665,0.001091665,0.016128464,0.000105645,0.194421946,0.006021763,0.000246505,0.530302497,0.00098602,0.000105645,7.04e-05,0.000105645,0.006021763,0.016128464,0.012325246,0.000105645,0.0,0.00091559,0.194421946,0.194421946,0.201781878
497,ZVNCGHM-1014,4.88e-05,0.0,4.88e-05,0.02933854,0.004783988,0.004881621,0.016841591,0.028411032,0.050036612,0.0,0.021576763,0.014107884,0.371833049,0.000292897,0.035733464,0.013863803,0.009323896,0.273273127,0.02933854,0.0,0.016792775,0.014107884,0.511691482,0.072052722,0.025042714,0.013863803,0.013863803,0.014107884,0.001366854,0.511740298,0.02933854,0.000146449,0.371833049,0.009323896,0.0,0.000927508,0.001366854,0.02933854,0.014107884,0.018501342,0.004783988,4.88e-05,0.008298755,0.511691482,0.511740298,0.551818404
498,ZVNCGHM-1015,0.000297265,0.0,0.000297265,0.014974732,0.001300535,0.001337693,0.002712545,0.006465517,0.035523187,0.000185791,0.021997622,0.029354935,0.721648335,7.43e-05,0.008546373,0.012002081,0.002526754,0.577177467,0.014974732,0.0,0.002712545,0.029354935,0.191773187,0.094270214,0.00921522,0.012002081,0.012002081,0.029354935,0.000260107,0.191773187,0.014974732,0.00040874,0.721648335,0.002526754,0.0,0.000334423,0.000260107,0.014974732,0.029354935,0.02043698,0.001300535,0.0,0.003975922,0.191773187,0.191773187,0.209051724
499,ZVNCGHM-1022,5.62e-05,0.0,5.62e-05,0.015545498,0.001180671,0.001180671,0.010738481,0.015404942,0.033705338,2.81e-05,0.029629213,0.026480758,0.503949625,5.62e-05,0.008067917,0.005481686,0.002080229,0.381469092,0.015545498,0.0,0.01071037,0.026480758,0.238495488,0.080875945,0.012762488,0.005481686,0.005481686,0.026480758,8.43e-05,0.238551711,0.015545498,0.000421668,0.503949625,0.002080229,0.0,0.000393557,8.43e-05,0.015545498,0.026480758,0.025412532,0.001180671,2.81e-05,0.000899559,0.238495488,0.238551711,0.256908329
500,ZVNCGHM-5011,0.000115721,0.0,0.000115721,0.024012035,0.004339524,0.004397385,0.007521842,0.006769658,0.038882139,0.000115721,0.062836313,0.021466181,0.210495863,0.000578603,0.004975988,0.00185153,0.002140832,0.170687959,0.024012035,0.0,0.007521842,0.021466181,0.657293294,0.024069895,0.006653937,0.00185153,0.00185153,0.021466181,0.000231441,0.657293294,0.024012035,0.000694324,0.210495863,0.002140832,0.000231441,5.79e-05,0.000231441,0.024012035,0.021466181,0.057223862,0.004339524,0.0,0.002950877,0.657293294,0.657293294,0.6690968
501,ZVNCGHM-6021,0.000203221,0.0,0.000203221,0.003556368,0.002337042,0.002337042,0.011888432,0.044149774,0.007366763,0.000152416,0.054615658,0.029213026,0.18320378,0.000457247,0.017019763,0.000254026,0.000711274,0.065945232,0.003556368,0.0,0.010364274,0.029213026,0.396992328,0.050754458,0.002083016,0.000254026,0.000254026,0.029213026,0.0,0.396992328,0.003556368,0.000101611,0.18320378,0.000711274,0.0,0.000304832,0.0,0.003556368,0.029213026,0.053142306,0.002337042,0.001524158,0.006553879,0.396992328,0.396992328,0.40984606
502,ZVNCGHM-6031,0.0,0.0,0.0,9.75e-05,0.001169477,0.001169477,0.007504142,0.021830231,0.047948543,0.0,0.049410389,0.021148036,0.242081668,0.000682195,0.005555014,0.00350843,0.003605886,0.16674788,9.75e-05,0.0,0.006919404,0.021148036,0.660754312,0.019881103,0.005555014,0.00350843,0.00350843,0.021148036,0.0,0.660851769,9.75e-05,0.0,0.242081668,0.003605886,9.75e-05,0.0,0.0,9.75e-05,0.021148036,0.048728194,0.001169477,0.000584738,0.000974564,0.660754312,0.660851769,0.675567683
503,ZVNCGHM-6041,0.000111111,0.0,0.000111111,0.000222222,0.002444444,0.002444444,0.004444444,0.012111111,0.048555556,0.000111111,0.014777778,0.040444444,0.333888889,0.001888889,0.001333333,0.000444444,0.001555556,0.268666667,0.000222222,0.001,0.004444444,0.040444444,0.590666667,0.023333333,0.010444444,0.000444444,0.000444444,0.040444444,0.0,0.590666667,0.000222222,0.000111111,0.333888889,0.001555556,0.0,0.0,0.0,0.000222222,0.040444444,0.014555556,0.002444444,0.0,0.003444444,0.590666667,0.590666667,0.597111111
504,ZVM4N7A-01,2.27e-05,2.27e-05,2.27e-05,0.0,0.001201787,0.001224462,0.000453504,0.003469309,0.094102175,2.27e-05,0.0,0.029591166,0.591687263,0.000181402,0.003333258,0.006303712,0.044874266,0.542890184,0.0,0.0,0.000430829,0.029591166,0.324641165,0.019523367,0.087435659,0.006303712,0.006303712,0.029591166,0.000884334,0.324641165,0.0,0.0,0.591687263,0.044874266,0.000113376,0.000317453,0.000884334,0.0,0.029591166,0.0,0.001201787,2.27e-05,4.54e-05,0.324641165,0.324641165,0.376567425
505,ZVM4N7A-02,5.53e-05,0.0,5.53e-05,0.0,0.001327654,0.001355313,0.010897826,0.003014881,0.1364441,5.53e-05,8.3e-05,0.006472313,0.309758256,0.000691486,0.003734027,0.003402113,0.038114731,0.2790286,0.0,0.0,0.010510594,0.006472313,0.627039885,0.00815954,0.085965592,0.003402113,0.003402113,0.006472313,0.000968081,0.627039885,0.0,0.0,0.309758256,0.038114731,0.000608508,0.000193616,0.000968081,0.0,0.006472313,8.3e-05,0.001327654,0.000387232,0.003512751,0.627039885,0.627039885,0.680422636
506,ZVM4N7A-07,0.000192123,0.0,0.000192123,0.0,0.002401537,0.002401537,0.007300672,0.004995197,0.038808838,0.000192123,0.0,0.0117195,0.683189241,0.001633045,0.003458213,0.000384246,0.003362152,0.583381364,0.0,0.0,0.007204611,0.0117195,0.291450528,0.014889529,0.002401537,0.000384246,0.000384246,0.0117195,0.0,0.291450528,0.0,0.0,0.683189241,0.003362152,0.0,9.61e-05,0.0,0.0,0.0117195,0.0,0.002401537,9.61e-05,0.000768492,0.291450528,0.291450528,0.302497598
507,ZVM4N7A-09,0.000107908,3.08e-05,0.000107908,0.0,0.000570372,0.000585787,0.008201017,0.001402806,0.037829505,0.000107908,0.009280099,0.005934947,0.800786188,0.000447048,0.000354555,9.25e-05,0.010497919,0.750824726,0.0,0.0,0.008062278,0.005934947,0.164174503,0.010451673,0.007306922,9.25e-05,9.25e-05,0.005934947,0.0,0.164174503,0.0,0.0,0.800786188,0.010497919,1.54e-05,1.54e-05,0.0,0.0,0.005934947,0.009280099,0.000570372,0.000138739,0.0,0.164174503,0.164174503,0.183104671
